,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__max_depth,param_estimator__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
13,10.798001098632813,0.047961870173612565,0.9303050994873047,0.11826924847173727,8,100,"{'estimator__max_depth': 8, 'estimator__n_estimators': 100}",0.6872002164570546,0.6954618784581853,0.6820950853985577,0.6516322479612529,0.718109087293901,0.6868997031137903,0.02151420256539924,3,0.9028058851861501,0.912601438902495,0.9064784691922703,0.8996939857626833,0.9029320708086264,0.904902369970445,0.0044082727790144775
14,16.542034530639647,0.35374088165654843,1.504224681854248,0.17912661962714382,8,150,"{'estimator__max_depth': 8, 'estimator__n_estimators': 150}",0.6903578005104556,0.6947668863485259,0.6784725351841581,0.6490055402728732,0.7143101623270405,0.6853825849286106,0.021543726616925555,9,0.9071399140327518,0.9172480998116539,0.9071562291941739,0.8971924910682482,0.9059012834968596,0.9069276035207375,0.0063629511454498956
15,21.853792905807495,0.20724562702593788,2.190492057800293,0.6471746329475883,8,200,"{'estimator__max_depth': 8, 'estimator__n_estimators': 200}",0.690922530809255,0.69050205973387,0.6808432384032003,0.6471082174484958,0.7186404830563043,0.6856033058902251,0.02301424382716215,8,0.9118288466549717,0.9177657736184319,0.9051437797245839,0.8962084553760726,0.9039638805741942,0.9069821471896509,0.007325831806084627
16,6.983028411865234,0.1584083478493484,0.561505651473999,0.08237243087309064,10,50,"{'estimator__max_depth': 10, 'estimator__n_estimators': 50}",0.6806470440541712,0.6722875931879966,0.667773848855347,0.6372484282972127,0.7169931078290988,0.6749900044447653,0.02561275186015866,30,0.9386843775089293,0.9489353517264217,0.9345567268084136,0.930704903889087,0.9410602619397374,0.9387883243745179,0.0061868048948895945
17,13.818060111999511,0.3907923571470396,0.9478025913238526,0.1299639948205307,10,100,"{'estimator__max_depth': 10, 'estimator__n_estimators': 100}",0.6949869916414705,0.6745901639204571,0.6720562941433958,0.6409867801176266,0.7224157976053871,0.6810072054856674,0.02695565842358545,22,0.9446504743219665,0.9561033785083434,0.9405085528473177,0.9355821958572831,0.9482308243216345,0.945015085171309,0.006967243398652843
18,20.71269130706787,0.5493920844230118,1.7213142395019532,0.3543944875671447,10,150,"{'estimator__max_depth': 10, 'estimator__n_estimators': 150}",0.6926592050045562,0.6781408920459742,0.6721545794269703,0.6473851394655419,0.7271515426341659,0.6834982717154418,0.02627192399954082,15,0.9496270011985344,0.9583237936299248,0.9426178207577488,0.9366988272083409,0.9490825193309518,0.9472699924251,0.007272131743592017
19,26.695797395706176,0.2040836379282306,1.8047634601593017,0.23636301289946063,10,200,"{'estimator__max_depth': 10, 'estimator__n_estimators': 200}",0.6888710314805989,0.6805577730239799,0.674576082943478,0.6526375404995967,0.7256338925775525,0.6844552641050412,0.023834154639821227,11,0.9537878674118775,0.9589882752669808,0.9421826857412089,0.9394908146721619,0.9492457239654633,0.9487390734115385,0.0072015229404530775
20,7.867422819137573,0.07191958242008877,0.47029504776000974,0.0558139047826399,12,50,"{'estimator__max_depth': 12, 'estimator__n_estimators': 50}",0.6590304984187494,0.6461782734474943,0.6540611260033297,0.6316490238824923,0.710576343705196,0.6602990530914523,0.026790100814295878,39,0.9704332224737191,0.9737358693943766,0.9698631665032245,0.9608062556689739,0.9639872743225917,0.9677651576725772,0.004687607684165787
21,17.272549152374268,1.096399369407986,1.1604438781738282,0.1647155314407083,12,100,"{'estimator__max_depth': 12, 'estimator__n_estimators': 100}",0.6705337045245805,0.6589804072082865,0.662905652672638,0.640799752429776,0.7193503419726794,0.6705139717615921,0.02630146728203655,35,0.9733543431736906,0.9768553321110104,0.9709577021133391,0.9680381349017361,0.9715598948337208,0.9721530814266994,0.002907499895893192
22,23.65944609642029,0.39902855841099194,1.5195842266082764,0.4182971821357301,12,150,"{'estimator__max_depth': 12, 'estimator__n_estimators': 150}",0.6754074290707013,0.6653929409876685,0.6676857013415186,0.6530184945635058,0.7209265312683564,0.6764862194463501,0.023355295590353497,28,0.9759230875918748,0.9798381477435142,0.9726706497159625,0.9671354132961336,0.9737670326726493,0.9738668662040268,0.004162633985619067
23,31.419009304046632,0.6632058730826207,2.214661693572998,0.5144748679907122,12,200,"{'estimator__max_depth': 12, 'estimator__n_estimators': 200}",0.6843708271921529,0.6662495694945078,0.6682360838630859,0.655744971310526,0.7228709324222872,0.6794944768565119,0.023543634755690948,25,0.9774646156990457,0.9798689843864764,0.9742340364102826,0.9677710677351555,0.9738069871943982,0.9746291382850718,0.004083162717956462
